transaction_id,sender_id,receiver_id,amount,transaction_type,timestamp,is_flagged,purpose
046e765b-da7,a0e880df6008,d7b475b6daac,4670.27,Cash Deposit,2020-08-01 10:08:20,False,Food
e3fe2a27-012,146a725b2731,f67b274ae0fb,259.29,Cash Deposit,2021-10-14 06:18:59,False,Shopping
f6ba475f-641,MERCHANT_11,5e14c29eb753,2107.86,UPI,2019-08-06 06:13:54,False,Shopping
dba7ddfd-59a,93b0d0506dc5,5195f7021165,3641.47,Wallet Load,2023-10-12 11:47:05,False,Food
89921143-5e5,9986081cd1d2,d66995d003e3,1198.71,Cash Withdrawal,2020-06-06 18:19:26,False,Shopping
03454d10-2ef,5f12d2d73ea4,609cb38845ec,520.87,Cash Withdrawal,2021-03-01 03:28:37,False,Transfer
8d06e6ae-aa9,5e14c29eb753,e21e15802bbd,1274.35,Bank Transfer,2020-08-16 09:36:48,False,Food
79c7e213-147,12fc347b9903,34bac4536bb5,2061.32,Bank Transfer,2019-11-08 11:29:11,False,Transfer
32d70171-8a6,9a8ed6d463aa,34bac4536bb5,3907.33,UPI,2019-09-15 07:59:09,False,Food
89f6ec6e-f8f,2e63a1eded33,62cc0b227ee4,433.03,Cash Withdrawal,2023-08-01 04:00:52,False,Shopping
ee360c96-452,MERCHANT_7,1f509864add4,685.27,Bank Transfer,2022-01-04 15:18:42,False,Food
2047f58d-f22,ddedb76c003c,ca61de612d96,1256.79,Wallet Load,2019-06-14 01:39:18,False,Food
f7121e1f-d73,490e27f0081c,d13fe663770b,2446.61,Wallet Load,2023-11-22 21:19:32,False,Food
3b98323d-70f,MERCHANT_1,bb882616ec89,1004.9,Wallet Load,2021-09-21 05:14:01,False,Transfer
01c1bdd8-ac9,06117bcdda6a,8415b5f8e5ca,371.64,Wallet Load,2021-11-12 03:06:15,False,Food
769a1273-701,a0944d967c1f,80ee2471487c,1222.33,Cash Withdrawal,2019-12-31 01:06:12,False,Transfer
6b2808a0-ec9,bc1fdc48401d,efa278e72632,1930.64,Wallet Load,2020-11-02 06:49:30,False,Transfer
767f1090-1ee,cdebe60be117,de719fcda1fb,1377.8,Cash Withdrawal,2021-03-24 06:04:25,False,Transfer
9c3acc10-8e2,ffdcdf406cb7,aeb04ffbce27,805.22,UPI,2019-12-06 04:27:22,False,Food
3650c1ac-8ec,e240367c1d7b,6400cf57f131,1038.18,UPI,2023-05-19 19:27:16,False,Shopping
d132376f-5a8,e87b47d62fcc,MERCHANT_9,3632.92,Cash Withdrawal,2021-05-18 07:17:04,False,Food
90877592-c31,MERCHANT_15,f3fa7ae8ea71,345.49,Bank Transfer,2021-02-20 21:40:12,False,Shopping
52298809-f47,f699e8d49a4d,5195f7021165,1696.71,Wallet Load,2019-06-14 17:02:24,False,Shopping
b0128014-926,4a4656bdfdcc,070ddd75ed3a,4649.4,Bank Transfer,2022-03-21 18:59:28,False,Transfer
4d3f0921-92b,236286343476,00c69121f605,731.66,Cash Deposit,2023-12-16 08:37:19,False,Transfer
766d6047-296,0b9793a2fd08,eaf2f265dea9,581.29,Cash Deposit,2020-09-05 07:00:42,False,Food
e93f1ca9-fba,MERCHANT_15,ffdcdf406cb7,2798.81,Cash Deposit,2019-12-24 18:37:23,False,Shopping
5250d403-6a8,efa278e72632,b2d1f982969a,2395.12,Cash Withdrawal,2020-11-01 21:44:31,False,Shopping
2a8e601d-0be,2e63a1eded33,7ed9459b5866,2345.3,Wallet Load,2022-10-10 18:42:01,False,Food
c1a93826-209,c5c712d618de,1db0dd9809d7,3163.81,Bank Transfer,2021-09-14 15:20:23,False,Food
9ec09024-324,cec56de9a382,8e8eea410b3d,3946.52,Bank Transfer,2023-07-10 18:05:21,False,Shopping
48adaade-6ca,MERCHANT_19,MERCHANT_4,4653.41,Cash Deposit,2021-09-01 10:55:27,False,Shopping
04f7057d-906,MERCHANT_10,9a266aae41aa,3984.48,Wallet Load,2019-10-13 09:40:27,False,Transfer
7df4b207-487,8415b5f8e5ca,MERCHANT_2,646.71,UPI,2021-03-22 07:40:34,False,Shopping
2098eb05-7a7,9986081cd1d2,cdd44b1d9770,3270.92,Cash Withdrawal,2023-01-01 22:31:44,False,Shopping
60e0ac58-194,ddedb76c003c,efa278e72632,4469.24,Wallet Load,2023-01-17 08:01:25,False,Transfer
647ff2f8-973,08765c69c148,MERCHANT_15,2954.65,Cash Deposit,2019-11-08 05:08:26,False,Transfer
94d14301-19d,0c853e993302,6b60f32a4fc5,3708.79,Cash Withdrawal,2019-08-02 12:27:57,False,Transfer
048c4ba0-a61,9a266aae41aa,93b0d0506dc5,2192.96,Cash Withdrawal,2023-06-19 20:34:13,False,Food
ac98f893-a7e,12fc347b9903,bf83d09a35c1,4323.96,Bank Transfer,2023-01-04 06:54:09,False,Food
e9648251-466,f93e522174b9,19d2b56a7bec,4788.55,UPI,2023-04-10 09:13:27,False,Food
1aa393ad-59c,c43eed3c5e5b,6a229980ea7f,761.74,Cash Deposit,2021-02-13 06:31:59,False,Transfer
95f3e4b6-f24,1175945c546c,MERCHANT_14,4105.74,Bank Transfer,2019-01-23 19:46:37,False,Shopping
37deb268-ea6,992a19adfa54,06cbc23105b5,2304.79,Cash Withdrawal,2023-03-08 14:00:34,False,Shopping
83b21c41-b32,77c7be180ab0,588a8ec9d38f,176.43,UPI,2021-08-31 16:35:31,False,Transfer
7173a4cd-d17,612498625e08,ffdcdf406cb7,143.31,Wallet Load,2023-01-10 21:00:18,False,Food
716e3895-050,f93e522174b9,5e14c29eb753,2756.49,Cash Withdrawal,2023-10-04 02:52:58,False,Shopping
7199bc35-55b,00bb1387a8bf,34f61d99d929,1175.4,Cash Withdrawal,2020-12-07 20:44:06,False,Shopping
eb1ea93b-c59,cdd44b1d9770,ebf32ba34989,1692.14,Cash Withdrawal,2022-05-08 05:38:27,False,Shopping
5790cf01-876,6400cf57f131,0aa98939b9e1,833.12,Wallet Load,2022-06-07 21:53:08,False,Shopping
d50d476d-d59,9986081cd1d2,cdd44b1d9770,1856.32,UPI,2019-12-10 01:58:45,False,Food
2ac6f479-322,e87b47d62fcc,996716e97475,649.18,Cash Withdrawal,2022-03-28 19:43:49,False,Shopping
8dcb1bb8-d22,4a4cd59332b4,ddedb76c003c,2700.0,Cash Deposit,2019-09-16 15:14:49,False,Shopping
33dbd4b3-335,0c38f9106495,992a19adfa54,3449.11,Cash Deposit,2022-02-23 22:33:42,False,Transfer
0d9c8276-6bd,161abc2c8bf3,f8039c175919,2189.04,UPI,2022-12-02 06:07:33,False,Food
c357b98c-138,5a804936c497,3f5752c5ed99,2399.87,Bank Transfer,2020-12-15 21:29:37,False,Transfer
91b25a23-d2d,4a60969f0fd2,c5f25e012918,1322.08,Cash Withdrawal,2020-06-09 13:34:32,False,Shopping
b84f67ec-735,ca61de612d96,1175945c546c,1455.87,Bank Transfer,2019-10-23 07:28:50,False,Food
15a6fdc9-431,e21e15802bbd,MERCHANT_7,3751.74,UPI,2021-03-29 13:05:07,False,Transfer
05f5abea-55f,b2d1f982969a,992a19adfa54,1160.99,Cash Withdrawal,2021-01-08 09:06:19,False,Transfer
c53cf96b-fbd,9e28bca55a02,ca61de612d96,4909.56,UPI,2022-11-16 09:02:48,False,Transfer
10d8c7fb-a47,070ddd75ed3a,ae02e903453a,3362.45,UPI,2023-09-20 23:25:10,False,Food
d62632a4-96d,e240367c1d7b,f699e8d49a4d,832.92,Wallet Load,2021-10-09 05:38:36,False,Shopping
61d5bdb6-d0a,3b0b1da42bcc,a0e880df6008,3216.16,Cash Deposit,2019-09-22 09:35:17,False,Shopping
47286aa1-28e,MERCHANT_11,e2ffc03ec232,1308.18,Cash Deposit,2020-08-15 05:21:51,False,Transfer
7ff4eff0-f84,c763e74c2a7b,e9c4f6f16afc,341.53,UPI,2020-08-18 09:14:27,False,Transfer
9d985325-cab,66b5aad1d614,841a5b2a09e8,1950.18,Cash Deposit,2022-11-24 11:45:56,False,Transfer
3e942480-4da,34f61d99d929,d66995d003e3,4588.44,UPI,2019-01-04 08:00:55,False,Transfer
4e353cb4-f62,1f10da4e90c2,9a8ed6d463aa,1774.62,UPI,2021-03-21 02:10:22,False,Shopping
661a00c0-65b,MERCHANT_5,MERCHANT_6,2125.77,Cash Withdrawal,2020-05-07 02:15:47,False,Food
8ef4e720-32d,34993b6b8c86,8415b5f8e5ca,2864.82,Wallet Load,2021-09-17 11:38:05,False,Shopping
88c048d3-7b9,91d1e4655c91,b396b020e97f,3240.95,Cash Deposit,2020-12-14 01:13:37,False,Transfer
28ef145b-85c,85797fe96031,77c7be180ab0,1090.22,Bank Transfer,2021-08-24 01:42:47,False,Transfer
bcd7c23b-498,cdd44b1d9770,ebf32ba34989,345.5,Wallet Load,2020-05-09 23:55:08,False,Transfer
3d3c4438-41c,MERCHANT_16,4a4656bdfdcc,1069.53,Cash Withdrawal,2019-04-24 12:52:21,False,Food
1a7bbb15-480,16252cf57ef8,1175945c546c,547.99,UPI,2019-09-23 22:46:13,False,Food
096fa78b-089,686dd931cffd,41010264708f,3662.15,Cash Deposit,2020-10-28 15:24:28,False,Food
3fc9466f-d17,e240367c1d7b,271d3338c8a8,1026.49,Cash Withdrawal,2021-01-02 03:36:29,False,Food
e8dbb657-b5f,0b9793a2fd08,e2ffc03ec232,2085.5,Cash Deposit,2021-09-20 01:29:59,False,Food
f0f30981-227,a0e880df6008,ba3f64dbccf4,3339.8,Wallet Load,2020-11-07 10:23:15,False,Food
8b7d2d1b-d30,5fdd650490c6,7ed9459b5866,1619.82,Cash Withdrawal,2020-12-11 09:40:35,False,Shopping
8e10bbfd-945,MERCHANT_14,992a19adfa54,1438.37,Wallet Load,2020-02-16 07:29:43,False,Transfer
2a56a346-9f7,671b66c5e33f,MERCHANT_1,3231.36,UPI,2020-06-23 16:40:52,False,Transfer
b31e2c97-22d,9da1fc72da33,e2ffc03ec232,4360.9,Wallet Load,2021-02-09 12:57:46,False,Shopping
1c9903f1-e8e,12fc347b9903,41010264708f,4772.09,Cash Withdrawal,2020-05-28 03:02:45,False,Shopping
f2ecbfe7-0d4,c3a4a000ffe0,5e14c29eb753,2792.92,Cash Deposit,2023-11-30 02:13:56,False,Shopping
3416ec26-5e0,1db0dd9809d7,MERCHANT_19,116.36,UPI,2021-01-04 15:46:57,False,Shopping
09d8373c-d36,d5618875b860,a0e880df6008,3525.23,Cash Withdrawal,2021-11-29 20:20:43,False,Food
0ee63121-e6a,cf993590e0b4,41010264708f,182.61,Wallet Load,2021-04-19 18:52:19,False,Transfer
fb1dcb74-6a2,6400cf57f131,68712b638d70,3020.18,Cash Deposit,2019-12-26 08:53:20,False,Food
c631272b-1e8,ffdcdf406cb7,5bf75af6f84d,3963.76,Bank Transfer,2022-11-01 12:10:29,False,Shopping
e0b68477-e4b,e87b47d62fcc,161abc2c8bf3,2811.07,Cash Deposit,2021-06-09 12:08:48,False,Shopping
c09841d3-539,6400cf57f131,271d3338c8a8,3383.26,Bank Transfer,2022-07-07 17:26:55,False,Shopping
82f03cf9-22a,ddd2a5076ed7,1988ff44e8d7,3186.12,UPI,2019-09-30 09:06:52,False,Transfer
25da5590-91d,aae22e9a2bf9,MERCHANT_2,149.12,UPI,2022-08-24 19:35:37,False,Food
93324155-97e,0b9793a2fd08,161abc2c8bf3,4003.91,Bank Transfer,2022-07-31 06:06:48,False,Food
54512a5f-3d0,45f670141a1e,661afdb96e9d,3662.37,Cash Withdrawal,2019-07-08 06:10:44,False,Food
3d42e95f-f1a,609cb38845ec,bf83d09a35c1,3904.71,UPI,2021-01-05 01:50:31,False,Shopping
676ca058-b80,e2ffc03ec232,1ae82c76e5e8,3754.91,Wallet Load,2021-07-19 09:15:59,False,Food
f2df6151-1a4,d0a33c5ccadc,ed10120ed5cf,4723.42,Bank Transfer,2019-10-27 08:38:10,False,Shopping
bea12f1e-d24,aeb04ffbce27,de719fcda1fb,1836.12,Bank Transfer,2020-10-24 15:32:49,False,Food
13dbd6c0-d22,bb882616ec89,c763e74c2a7b,792.98,Cash Deposit,2021-09-11 00:22:34,False,Shopping
00b64bba-e6a,f8039c175919,a982e69ec8a5,4445.47,Cash Deposit,2021-04-13 11:27:05,False,Food
063cd2f4-447,161abc2c8bf3,f93e522174b9,289.47,Cash Deposit,2022-11-30 08:47:45,False,Food
0aae6b06-464,803d59202ff7,4a4cd59332b4,3421.96,Cash Withdrawal,2020-09-18 05:03:29,False,Food
e57426b4-014,c5f25e012918,96a9250a8939,650.98,Bank Transfer,2023-02-25 21:42:50,False,Transfer
3b0f7a0e-188,169ab09ac63e,1ae82c76e5e8,3558.06,Cash Deposit,2023-05-21 13:47:27,False,Shopping
81318369-32d,68712b638d70,ad771daa1c0c,3854.08,Wallet Load,2022-01-07 10:38:52,False,Shopping
c1cb1e9a-be6,1ae82c76e5e8,0c38f9106495,2587.43,Wallet Load,2019-05-23 11:45:38,False,Food
ad2d6142-252,3b0d7fcc74b7,ebd6f4572f17,1919.87,Wallet Load,2019-09-21 01:46:43,False,Shopping
0922b9bd-d1e,4a4656bdfdcc,e9c4f6f16afc,1608.66,Wallet Load,2019-08-07 17:22:22,False,Transfer
99e8d51f-e01,e9c4f6f16afc,45f670141a1e,2605.23,Cash Withdrawal,2019-10-19 22:42:23,False,Transfer
5c49f558-4b1,96a9250a8939,17eecc3ed14d,1645.3,Cash Withdrawal,2019-12-17 12:05:33,False,Shopping
3095f130-53a,c31cacd82c55,f9824129f9cf,397.76,Bank Transfer,2021-06-30 07:20:56,False,Food
771a2de5-83a,9a8ed6d463aa,b720fee77f37,1026.75,Wallet Load,2021-11-05 03:26:14,False,Shopping
4d923bf7-6cc,a77a58bcfa63,853628b4fe65,2981.13,Bank Transfer,2020-01-22 14:16:32,False,Shopping
81a6b4d0-d6b,841a5b2a09e8,e87b47d62fcc,4084.79,Cash Deposit,2023-06-25 07:57:30,False,Food
4035ee29-1cb,9da1fc72da33,f93e522174b9,101.68,Cash Withdrawal,2022-03-25 22:05:03,False,Transfer
7aa32a09-7ac,eecb7c7f5dee,e9e45b81d9e9,3204.48,UPI,2023-03-02 21:57:56,False,Shopping
3c2f28eb-a60,bc1fdc48401d,853628b4fe65,1704.63,UPI,2020-08-23 00:35:57,False,Shopping
d991dcdc-a7a,34993b6b8c86,b2d1f982969a,3814.01,Bank Transfer,2020-07-05 22:22:14,False,Transfer
80a04972-805,092d3f7eea71,08765c69c148,4305.78,Cash Deposit,2020-09-23 00:02:06,False,Food
e3b0c2ef-60e,53bf6d451470,0c38f9106495,3130.31,UPI,2019-09-06 13:59:28,False,Food
2888791a-e65,efa278e72632,1175945c546c,1146.82,Cash Withdrawal,2020-06-09 08:44:20,False,Shopping
fad84393-49c,187addc2d8f2,1668232a8de9,2865.38,Wallet Load,2022-03-30 04:16:37,False,Transfer
4953f21c-f45,4a4cd59332b4,f93e522174b9,1350.25,Bank Transfer,2020-02-10 08:48:01,False,Food
8f2d432e-59a,34993b6b8c86,MERCHANT_9,797.58,Cash Withdrawal,2021-09-19 10:08:14,False,Transfer
1c53f37e-ff9,271d3338c8a8,bf83d09a35c1,727.97,UPI,2019-04-01 09:06:13,False,Transfer
a24df759-464,fa6077aed0e8,4a4cd59332b4,2812.58,Cash Deposit,2023-08-29 08:43:55,False,Transfer
950828b7-6c6,f93e522174b9,a11a2bbd744b,188.17,Cash Deposit,2022-03-29 08:05:14,False,Shopping
26f4e487-14c,e2ffc03ec232,93b0d0506dc5,676.59,Wallet Load,2023-07-04 00:54:01,False,Transfer
0263557c-a39,1f10da4e90c2,7b95bc5ab384,1010.67,Wallet Load,2021-10-09 05:30:58,False,Transfer
74d65a57-6c4,c31cacd82c55,bf83d09a35c1,344.82,Cash Withdrawal,2020-02-28 06:10:18,False,Transfer
84c61934-492,4a4cd59332b4,084a6e9c8250,3294.51,Cash Withdrawal,2022-04-20 04:59:53,False,Food
a170132b-1fc,1175945c546c,0c853e993302,1243.04,Bank Transfer,2023-12-06 03:09:07,False,Transfer
b1f1fb96-f9d,ad8ec376c14a,0c853e993302,2547.72,Cash Withdrawal,2020-03-24 08:18:01,False,Shopping
8efe04be-d66,b720fee77f37,f67b274ae0fb,1906.67,Cash Withdrawal,2020-09-09 10:13:57,False,Transfer
c39ba0d0-dad,db2f023cd6fc,7ed9459b5866,3436.47,Cash Deposit,2023-05-17 08:40:28,False,Shopping
c86fd892-c29,4ed0a990fa28,cdd44b1d9770,670.03,UPI,2022-04-18 18:24:56,False,Shopping
e71f4225-33e,271d3338c8a8,be79aa6e0965,2361.4,Cash Withdrawal,2023-09-26 02:16:59,False,Shopping
3d79f5cf-08c,91d1e4655c91,de719fcda1fb,4243.21,Wallet Load,2023-09-29 05:33:37,False,Transfer
6737fbae-217,1d3ff33b2019,45f670141a1e,4523.91,Bank Transfer,2019-01-10 18:50:07,False,Transfer
08ebaf04-2ce,MERCHANT_8,092d3f7eea71,3020.22,Bank Transfer,2020-12-15 01:03:43,False,Food
489b2637-d43,bb882616ec89,7ed9459b5866,2221.16,Cash Deposit,2019-09-09 04:00:52,False,Transfer
f51a8786-e37,2e63a1eded33,eecb7c7f5dee,3808.38,Bank Transfer,2021-11-02 03:32:47,False,Transfer
e37f613f-50a,0c38f9106495,80ee2471487c,2369.65,Wallet Load,2019-11-11 16:04:05,False,Transfer
01348489-c64,7de382adbc5c,a76db8e6ff62,3093.88,Wallet Load,2020-06-11 08:06:39,False,Shopping
d4668916-f48,3b0b1da42bcc,7b95bc5ab384,525.1,Cash Withdrawal,2023-04-03 08:57:34,False,Food
6703c7ac-b0d,e240367c1d7b,MERCHANT_1,2986.07,Cash Withdrawal,2020-06-16 09:59:24,False,Food
ffc1a177-bf2,MERCHANT_19,3b0d7fcc74b7,4813.85,Cash Deposit,2020-07-24 11:23:56,False,Food
57489e88-fab,a982e69ec8a5,187addc2d8f2,2610.2,Bank Transfer,2021-11-16 08:19:13,False,Food
bb7fa379-d6f,ebd6f4572f17,06805db23a22,1248.66,Bank Transfer,2023-01-10 08:51:22,False,Transfer
dbbff7b9-a1d,MERCHANT_15,2c956621d83f,1088.46,Cash Deposit,2020-03-29 19:07:45,False,Shopping
6c34f647-15e,f3fa7ae8ea71,MERCHANT_20,2484.81,Bank Transfer,2021-06-24 06:32:44,False,Transfer
4201df74-71a,3e46677a79fa,ffdcdf406cb7,542.7,Cash Deposit,2020-10-23 23:55:41,False,Shopping
b9bb4483-c93,8e90bb86b342,MERCHANT_18,2279.93,UPI,2022-05-19 09:57:22,False,Shopping
a3046cab-51d,c3a4a000ffe0,cdebe60be117,2107.26,Bank Transfer,2022-03-19 13:48:16,False,Transfer
256a42e3-052,c50630ba1365,161abc2c8bf3,2231.69,UPI,2022-10-30 20:57:49,False,Food
998c5785-4ae,6e0045aeba4a,a77a58bcfa63,1983.79,Bank Transfer,2022-02-16 01:37:14,False,Food
da294dcb-44b,a982e69ec8a5,996716e97475,3514.27,Cash Deposit,2019-07-07 03:26:02,False,Food
85501ff1-a3c,ddd2a5076ed7,853628b4fe65,1900.64,UPI,2021-01-30 02:43:48,False,Food
d65f5083-ffe,146a725b2731,fa6077aed0e8,4025.68,UPI,2023-09-24 07:49:47,False,Shopping
be15ef5a-59e,fa6077aed0e8,eecb7c7f5dee,2936.47,UPI,2020-07-14 01:01:53,False,Shopping
2b99f974-7a2,MERCHANT_19,146a725b2731,449.62,Cash Deposit,2023-02-27 23:14:12,False,Food
174cf07c-db3,MERCHANT_11,3ef4c5cdad2a,4556.82,UPI,2019-02-03 10:53:46,False,Transfer
ce6d132c-9b2,2693505b3a89,MERCHANT_5,3129.82,Bank Transfer,2019-05-25 12:25:11,False,Shopping
0d403345-2f4,d7b475b6daac,MERCHANT_11,1598.29,Bank Transfer,2021-02-02 06:33:36,False,Transfer
280de37f-5e3,bc1fdc48401d,17eecc3ed14d,1760.4,Wallet Load,2020-10-28 08:52:34,False,Transfer
49c5831d-3c4,ffdcdf406cb7,5f12d2d73ea4,2768.05,Bank Transfer,2021-10-22 09:12:15,False,Shopping
e40a332a-cb4,34993b6b8c86,f699e8d49a4d,2095.7,Cash Withdrawal,2020-01-23 15:58:49,False,Food
06bcda11-704,b3644a339a8e,7ed9459b5866,983.7,Cash Withdrawal,2021-05-29 15:00:36,False,Food
00c0b687-6d8,00c69121f605,e9e45b81d9e9,4647.11,Cash Deposit,2019-02-01 08:49:42,False,Shopping
168f7ae1-506,a5351c9fe8dc,91d1e4655c91,4491.17,UPI,2022-12-15 14:05:56,False,Transfer
ab7256c8-646,4a60969f0fd2,9c8ebd6953cd,3054.41,Bank Transfer,2022-01-23 20:25:33,False,Shopping
4efe8dfa-c60,MERCHANT_18,9c8ebd6953cd,4247.61,UPI,2022-10-04 17:03:28,False,Shopping
f4497e8a-cd8,c204f2110670,e9c4f6f16afc,4385.93,Bank Transfer,2020-03-17 03:34:05,False,Transfer
e3bae511-a04,1a09e090a6fa,612498625e08,3295.8,UPI,2020-04-05 07:58:10,False,Shopping
4c11bd82-92c,9bb1aaa30150,2e63a1eded33,3931.89,UPI,2023-11-13 11:30:50,False,Transfer
7a845e68-e79,MERCHANT_10,ba3f64dbccf4,1488.86,Cash Withdrawal,2022-04-23 22:52:49,False,Food
26687871-a7b,1d3ff33b2019,MERCHANT_10,2470.52,Cash Withdrawal,2020-06-05 12:26:08,False,Transfer
4892f3f5-508,609cb38845ec,aae22e9a2bf9,2438.07,UPI,2020-02-27 02:41:08,False,Food
f0aab137-4c4,68712b638d70,c5c712d618de,216.46,Cash Withdrawal,2019-08-06 17:55:14,False,Food
e4e3ae96-8f0,db2f023cd6fc,c3a4a000ffe0,3114.52,Wallet Load,2019-06-16 01:07:32,False,Food
d4b96959-fd7,08765c69c148,1a09e090a6fa,1535.46,Bank Transfer,2022-02-22 05:51:43,False,Food
14d27de4-c32,MERCHANT_2,7ed9459b5866,1986.88,Cash Withdrawal,2022-09-10 12:37:03,False,Shopping
2281114b-0d4,6dbaec37eaba,5180ac73e5c6,1449.09,Wallet Load,2019-03-05 23:37:06,False,Shopping
b94f78c1-23d,aae22e9a2bf9,06cbc23105b5,3612.67,UPI,2020-06-04 14:43:52,False,Transfer
ad514d88-f0a,1988ff44e8d7,aa79ea4f924c,4944.44,Wallet Load,2020-11-24 18:57:23,False,Food
27c454bf-478,6e0045aeba4a,1db0dd9809d7,2287.67,Bank Transfer,2022-08-17 19:28:48,False,Food
7677532a-e86,c50630ba1365,62685db25e18,448.57,Cash Deposit,2022-11-08 09:05:49,False,Food
f3fe569b-c5b,de9b41242cd4,00c69121f605,4478.09,Cash Withdrawal,2020-07-18 15:14:15,False,Shopping
54be399b-a2b,f9824129f9cf,a76db8e6ff62,1656.48,Wallet Load,2019-10-31 21:54:42,False,Shopping
f9569145-7ef,f3fa7ae8ea71,d5618875b860,4250.98,Cash Deposit,2022-04-20 05:09:10,False,Shopping
0fe826d9-970,MERCHANT_18,cdebe60be117,2783.78,Cash Withdrawal,2019-07-31 23:43:30,False,Transfer
c6c2b78b-616,092d3f7eea71,77c7be180ab0,3635.04,Cash Deposit,2020-01-19 06:44:07,False,Shopping
404fe534-915,3b0d7fcc74b7,91d1e4655c91,1151.5,Cash Deposit,2020-07-10 10:26:15,False,Transfer
58e2a037-dd5,4a4656bdfdcc,9e28bca55a02,1076.8,Wallet Load,2021-10-24 12:10:08,False,Food
f1185fc2-7e4,MERCHANT_9,97f9c6c590e1,3030.02,Cash Deposit,2023-01-05 15:20:08,False,Transfer
ffd624bb-e4a,108066cac848,9bb1aaa30150,2376.57,UPI,2023-05-20 07:17:32,False,Transfer
111bab65-b1d,59858e0c6d86,caa6bc9ce133,2209.24,Cash Deposit,2020-11-27 11:46:55,False,Food
d10af0ca-94d,4a4656bdfdcc,cdd44b1d9770,2353.11,Cash Deposit,2019-06-06 06:55:18,False,Transfer
74887565-e13,2693505b3a89,7de382adbc5c,4573.67,Bank Transfer,2023-01-12 19:25:48,False,Transfer
5b087d96-0d6,aa79ea4f924c,MERCHANT_5,4474.74,Cash Withdrawal,2021-09-29 02:01:41,False,Food
4fc3f2de-3b2,b720fee77f37,93b0d0506dc5,2564.17,Cash Withdrawal,2020-09-19 12:36:22,False,Transfer
29f64af8-c88,34993b6b8c86,MERCHANT_8,1959.12,Wallet Load,2023-05-07 03:53:44,False,Shopping
73a21878-f62,9bb1aaa30150,9a266aae41aa,4579.68,Wallet Load,2019-09-03 03:08:21,False,Transfer
be3c2217-085,MERCHANT_6,3ef4c5cdad2a,1533.34,UPI,2022-06-17 04:13:17,False,Shopping
3f52fe38-4c7,MERCHANT_15,ebf32ba34989,683.12,Cash Withdrawal,2021-10-13 20:11:14,False,Food
548b0004-b0c,5195f7021165,b396b020e97f,492.9,Bank Transfer,2019-08-31 20:56:25,False,Shopping
e808075f-8d1,bb882616ec89,c3a4a000ffe0,4031.86,UPI,2023-07-24 00:15:52,False,Food
bf0f9e98-49f,c4aa2f650628,f93e522174b9,2927.84,UPI,2022-12-27 08:15:37,False,Food
30b38401-0a8,612498625e08,6e0045aeba4a,4739.24,Bank Transfer,2021-10-11 18:52:45,False,Transfer
8075b9e0-657,MERCHANT_20,26baa6948649,3267.52,UPI,2020-04-08 14:25:13,False,Transfer
c48ca881-d2f,4a4656bdfdcc,1175945c546c,1068.43,Cash Withdrawal,2020-05-13 09:42:12,False,Food
7f34fb57-ca5,c4965592025f,91d1e4655c91,834.13,Wallet Load,2023-04-15 01:33:31,False,Food
73473c7b-3c0,c43eed3c5e5b,34993b6b8c86,2849.02,Cash Withdrawal,2019-10-31 00:52:28,False,Food
e809e883-b07,a77a58bcfa63,0c711bf51a6b,3530.51,UPI,2021-06-30 09:00:48,False,Shopping
d9e71a67-73d,7ed9459b5866,MERCHANT_5,358.64,Bank Transfer,2023-06-05 11:08:41,False,Shopping
cd816c54-6e8,1f509864add4,caa6bc9ce133,4691.17,Cash Withdrawal,2023-04-03 11:36:32,False,Transfer
df4e18d6-d92,06cbc23105b5,b396b020e97f,4762.62,Cash Deposit,2021-05-03 02:46:26,False,Food
e38635de-747,a8dad8f3bf8f,eaf2f265dea9,735.43,Cash Withdrawal,2023-10-04 01:35:51,False,Transfer
1b0d1543-4e9,cdebe60be117,9669295bfbd0,829.32,UPI,2021-11-14 08:49:53,False,Transfer
b3bcb02e-f71,8e90bb86b342,eecb7c7f5dee,3485.88,Wallet Load,2022-09-20 15:41:46,False,Shopping
8577ddac-a22,85797fe96031,00c69121f605,4723.9,UPI,2022-03-06 04:03:05,False,Transfer
24a0b1f4-395,MERCHANT_5,57afe6b8f509,330.07,Cash Deposit,2019-03-11 13:35:15,False,Shopping
cd21d656-7e6,092d3f7eea71,fa6077aed0e8,4319.84,Wallet Load,2021-06-25 18:12:36,False,Food
ae644d87-554,0c853e993302,4a4656bdfdcc,1835.52,Wallet Load,2023-01-15 15:48:19,False,Food
6fc0e417-a2f,0c38f9106495,a76db8e6ff62,4897.19,Wallet Load,2023-11-07 12:18:51,False,Food
591dfbfe-f55,aeb04ffbce27,f3fa7ae8ea71,1871.44,Wallet Load,2022-10-30 07:02:18,False,Transfer
08a8eb40-829,6a7711a9a393,a0944d967c1f,1046.1,Bank Transfer,2020-02-07 11:19:02,False,Food
62c7b82e-eb5,MERCHANT_15,6e0045aeba4a,1032.75,Cash Withdrawal,2021-11-01 11:00:15,False,Shopping
d02a8925-817,2693505b3a89,686dd931cffd,2591.41,Cash Deposit,2019-10-17 19:52:33,False,Shopping
f1704c8b-278,ebec37ec4e95,2693505b3a89,3555.76,Wallet Load,2022-07-22 16:01:35,False,Shopping
4b69b02e-b94,d0a33c5ccadc,c4aa2f650628,2430.97,UPI,2019-06-20 20:06:59,False,Transfer
f44cf94d-f09,MERCHANT_4,271d3338c8a8,1928.99,UPI,2021-09-29 15:09:38,False,Transfer
